assignment_id,user_id,experiment_name,variant,assigned_at
9041-PriceTest_2025Q2,9041,PriceTest_2025Q2,A,2025-03-17T00:00:00
9045-TipPrompt_2025Q2,9045,TipPrompt_2025Q2,control,2025-07-05T00:00:00
9046-PriceTest_2025Q2,9046,PriceTest_2025Q2,B,2025-04-04T00:00:00
9046-TipPrompt_2025Q2,9046,TipPrompt_2025Q2,persuasive,2025-04-04T00:00:00
9047-PriceTest_2025Q2,9047,PriceTest_2025Q2,A,2025-06-25T00:00:00
9047-TipPrompt_2025Q2,9047,TipPrompt_2025Q2,control,2025-06-25T00:00:00
9050-PriceTest_2025Q2,9050,PriceTest_2025Q2,A,2025-04-07T00:00:00
9050-TipPrompt_2025Q2,9050,TipPrompt_2025Q2,control,2025-04-07T00:00:00
9053-PriceTest_2025Q2,9053,PriceTest_2025Q2,A,2025-06-25T00:00:00
9053-TipPrompt_2025Q2,9053,TipPrompt_2025Q2,social_proof,2025-06-25T00:00:00
9055-TipPrompt_2025Q2,9055,TipPrompt_2025Q2,social_proof,2025-07-15T00:00:00
9061-PriceTest_2025Q2,9061,PriceTest_2025Q2,B,2025-04-26T00:00:00
9061-TipPrompt_2025Q2,9061,TipPrompt_2025Q2,social_proof,2025-04-26T00:00:00
9062-PriceTest_2025Q2,9062,PriceTest_2025Q2,B,2025-06-02T00:00:00
9062-TipPrompt_2025Q2,9062,TipPrompt_2025Q2,persuasive,2025-06-02T00:00:00
9063-PriceTest_2025Q2,9063,PriceTest_2025Q2,B,2025-04-25T00:00:00
9063-TipPrompt_2025Q2,9063,TipPrompt_2025Q2,persuasive,2025-04-25T00:00:00
9067-TipPrompt_2025Q2,9067,TipPrompt_2025Q2,control,2025-07-07T00:00:00
9069-PriceTest_2025Q2,9069,PriceTest_2025Q2,A,2025-03-17T00:00:00
9074-TipPrompt_2025Q2,9074,TipPrompt_2025Q2,social_proof,2025-07-08T00:00:00
9075-PriceTest_2025Q2,9075,PriceTest_2025Q2,A,2025-05-24T00:00:00
9075-TipPrompt_2025Q2,9075,TipPrompt_2025Q2,persuasive,2025-05-24T00:00:00
9076-PriceTest_2025Q2,9076,PriceTest_2025Q2,B,2025-04-12T00:00:00
9076-TipPrompt_2025Q2,9076,TipPrompt_2025Q2,persuasive,2025-04-12T00:00:00
9078-PriceTest_2025Q2,9078,PriceTest_2025Q2,A,2025-05-18T00:00:00
9078-TipPrompt_2025Q2,9078,TipPrompt_2025Q2,persuasive,2025-05-18T00:00:00
9081-PriceTest_2025Q2,9081,PriceTest_2025Q2,A,2025-05-11T00:00:00
9081-TipPrompt_2025Q2,9081,TipPrompt_2025Q2,persuasive,2025-05-11T00:00:00
9083-PriceTest_2025Q2,9083,PriceTest_2025Q2,A,2025-03-28T00:00:00
9085-PriceTest_2025Q2,9085,PriceTest_2025Q2,B,2025-03-27T00:00:00
9088-PriceTest_2025Q2,9088,PriceTest_2025Q2,B,2025-05-06T00:00:00
9088-TipPrompt_2025Q2,9088,TipPrompt_2025Q2,social_proof,2025-05-06T00:00:00
9090-PriceTest_2025Q2,9090,PriceTest_2025Q2,B,2025-06-28T00:00:00
9090-TipPrompt_2025Q2,9090,TipPrompt_2025Q2,social_proof,2025-06-28T00:00:00
9091-PriceTest_2025Q2,9091,PriceTest_2025Q2,A,2025-05-13T00:00:00
9091-TipPrompt_2025Q2,9091,TipPrompt_2025Q2,control,2025-05-13T00:00:00
9092-PriceTest_2025Q2,9092,PriceTest_2025Q2,B,2025-06-09T00:00:00
9092-TipPrompt_2025Q2,9092,TipPrompt_2025Q2,control,2025-06-09T00:00:00
9094-TipPrompt_2025Q2,9094,TipPrompt_2025Q2,control,2025-07-04T00:00:00
9095-TipPrompt_2025Q2,9095,TipPrompt_2025Q2,social_proof,2025-07-08T00:00:00
9096-PriceTest_2025Q2,9096,PriceTest_2025Q2,B,2025-04-28T00:00:00
9096-TipPrompt_2025Q2,9096,TipPrompt_2025Q2,persuasive,2025-04-28T00:00:00
9097-PriceTest_2025Q2,9097,PriceTest_2025Q2,B,2025-06-24T00:00:00
9097-TipPrompt_2025Q2,9097,TipPrompt_2025Q2,control,2025-06-24T00:00:00
9098-PriceTest_2025Q2,9098,PriceTest_2025Q2,B,2025-03-28T00:00:00
9106-PriceTest_2025Q2,9106,PriceTest_2025Q2,B,2025-05-04T00:00:00
9106-TipPrompt_2025Q2,9106,TipPrompt_2025Q2,control,2025-05-04T00:00:00
9107-PriceTest_2025Q2,9107,PriceTest_2025Q2,B,2025-04-23T00:00:00
9107-TipPrompt_2025Q2,9107,TipPrompt_2025Q2,persuasive,2025-04-23T00:00:00
9109-TipPrompt_2025Q2,9109,TipPrompt_2025Q2,social_proof,2025-07-04T00:00:00
9110-PriceTest_2025Q2,9110,PriceTest_2025Q2,A,2025-04-01T00:00:00
9110-TipPrompt_2025Q2,9110,TipPrompt_2025Q2,social_proof,2025-04-01T00:00:00
9111-PriceTest_2025Q2,9111,PriceTest_2025Q2,A,2025-04-08T00:00:00
9111-TipPrompt_2025Q2,9111,TipPrompt_2025Q2,persuasive,2025-04-08T00:00:00
9113-TipPrompt_2025Q2,9113,TipPrompt_2025Q2,persuasive,2025-07-12T00:00:00
9116-PriceTest_2025Q2,9116,PriceTest_2025Q2,B,2025-06-03T00:00:00
9116-TipPrompt_2025Q2,9116,TipPrompt_2025Q2,social_proof,2025-06-03T00:00:00
9117-PriceTest_2025Q2,9117,PriceTest_2025Q2,A,2025-03-15T00:00:00
9118-PriceTest_2025Q2,9118,PriceTest_2025Q2,A,2025-05-14T00:00:00
9118-TipPrompt_2025Q2,9118,TipPrompt_2025Q2,control,2025-05-14T00:00:00
9121-PriceTest_2025Q2,9121,PriceTest_2025Q2,A,2025-05-09T00:00:00
9121-TipPrompt_2025Q2,9121,TipPrompt_2025Q2,social_proof,2025-05-09T00:00:00
9122-PriceTest_2025Q2,9122,PriceTest_2025Q2,A,2025-03-22T00:00:00
9123-PriceTest_2025Q2,9123,PriceTest_2025Q2,A,2025-05-01T00:00:00
9123-TipPrompt_2025Q2,9123,TipPrompt_2025Q2,control,2025-05-01T00:00:00
9124-PriceTest_2025Q2,9124,PriceTest_2025Q2,B,2025-05-10T00:00:00
9124-TipPrompt_2025Q2,9124,TipPrompt_2025Q2,social_proof,2025-05-10T00:00:00
9125-PriceTest_2025Q2,9125,PriceTest_2025Q2,B,2025-04-30T00:00:00
9125-TipPrompt_2025Q2,9125,TipPrompt_2025Q2,control,2025-04-30T00:00:00
9129-PriceTest_2025Q2,9129,PriceTest_2025Q2,B,2025-03-30T00:00:00
9131-TipPrompt_2025Q2,9131,TipPrompt_2025Q2,persuasive,2025-07-05T00:00:00
9132-PriceTest_2025Q2,9132,PriceTest_2025Q2,B,2025-05-16T00:00:00
9132-TipPrompt_2025Q2,9132,TipPrompt_2025Q2,social_proof,2025-05-16T00:00:00
9133-PriceTest_2025Q2,9133,PriceTest_2025Q2,A,2025-04-14T00:00:00
9133-TipPrompt_2025Q2,9133,TipPrompt_2025Q2,social_proof,2025-04-14T00:00:00
9134-PriceTest_2025Q2,9134,PriceTest_2025Q2,B,2025-05-25T00:00:00
9134-TipPrompt_2025Q2,9134,TipPrompt_2025Q2,persuasive,2025-05-25T00:00:00
9137-PriceTest_2025Q2,9137,PriceTest_2025Q2,A,2025-05-11T00:00:00
9137-TipPrompt_2025Q2,9137,TipPrompt_2025Q2,persuasive,2025-05-11T00:00:00
9138-PriceTest_2025Q2,9138,PriceTest_2025Q2,B,2025-03-24T00:00:00
9139-PriceTest_2025Q2,9139,PriceTest_2025Q2,A,2025-06-19T00:00:00
9139-TipPrompt_2025Q2,9139,TipPrompt_2025Q2,social_proof,2025-06-19T00:00:00
9140-PriceTest_2025Q2,9140,PriceTest_2025Q2,B,2025-04-04T00:00:00
9140-TipPrompt_2025Q2,9140,TipPrompt_2025Q2,control,2025-04-04T00:00:00
9143-TipPrompt_2025Q2,9143,TipPrompt_2025Q2,control,2025-07-06T00:00:00
9144-PriceTest_2025Q2,9144,PriceTest_2025Q2,B,2025-05-22T00:00:00
9144-TipPrompt_2025Q2,9144,TipPrompt_2025Q2,control,2025-05-22T00:00:00
9145-PriceTest_2025Q2,9145,PriceTest_2025Q2,A,2025-06-10T00:00:00
9145-TipPrompt_2025Q2,9145,TipPrompt_2025Q2,control,2025-06-10T00:00:00
9148-PriceTest_2025Q2,9148,PriceTest_2025Q2,A,2025-04-16T00:00:00
9148-TipPrompt_2025Q2,9148,TipPrompt_2025Q2,control,2025-04-16T00:00:00
9149-PriceTest_2025Q2,9149,PriceTest_2025Q2,B,2025-06-08T00:00:00
9149-TipPrompt_2025Q2,9149,TipPrompt_2025Q2,persuasive,2025-06-08T00:00:00
9157-PriceTest_2025Q2,9157,PriceTest_2025Q2,B,2025-05-23T00:00:00
9157-TipPrompt_2025Q2,9157,TipPrompt_2025Q2,persuasive,2025-05-23T00:00:00
9159-PriceTest_2025Q2,9159,PriceTest_2025Q2,A,2025-06-14T00:00:00
9159-TipPrompt_2025Q2,9159,TipPrompt_2025Q2,control,2025-06-14T00:00:00
9160-PriceTest_2025Q2,9160,PriceTest_2025Q2,A,2025-05-21T00:00:00
9160-TipPrompt_2025Q2,9160,TipPrompt_2025Q2,control,2025-05-21T00:00:00
9161-PriceTest_2025Q2,9161,PriceTest_2025Q2,B,2025-05-08T00:00:00
9161-TipPrompt_2025Q2,9161,TipPrompt_2025Q2,social_proof,2025-05-08T00:00:00
9162-PriceTest_2025Q2,9162,PriceTest_2025Q2,B,2025-05-13T00:00:00
9162-TipPrompt_2025Q2,9162,TipPrompt_2025Q2,control,2025-05-13T00:00:00
9163-PriceTest_2025Q2,9163,PriceTest_2025Q2,B,2025-04-07T00:00:00
9163-TipPrompt_2025Q2,9163,TipPrompt_2025Q2,control,2025-04-07T00:00:00
9164-PriceTest_2025Q2,9164,PriceTest_2025Q2,B,2025-05-16T00:00:00
9164-TipPrompt_2025Q2,9164,TipPrompt_2025Q2,social_proof,2025-05-16T00:00:00
9165-PriceTest_2025Q2,9165,PriceTest_2025Q2,A,2025-04-13T00:00:00
9165-TipPrompt_2025Q2,9165,TipPrompt_2025Q2,social_proof,2025-04-13T00:00:00
9167-PriceTest_2025Q2,9167,PriceTest_2025Q2,B,2025-06-22T00:00:00
9167-TipPrompt_2025Q2,9167,TipPrompt_2025Q2,social_proof,2025-06-22T00:00:00
9169-PriceTest_2025Q2,9169,PriceTest_2025Q2,B,2025-06-08T00:00:00
9169-TipPrompt_2025Q2,9169,TipPrompt_2025Q2,social_proof,2025-06-08T00:00:00
9170-TipPrompt_2025Q2,9170,TipPrompt_2025Q2,social_proof,2025-07-05T00:00:00
9171-PriceTest_2025Q2,9171,PriceTest_2025Q2,A,2025-05-14T00:00:00
9171-TipPrompt_2025Q2,9171,TipPrompt_2025Q2,social_proof,2025-05-14T00:00:00
9172-PriceTest_2025Q2,9172,PriceTest_2025Q2,B,2025-04-15T00:00:00
9172-TipPrompt_2025Q2,9172,TipPrompt_2025Q2,control,2025-04-15T00:00:00
9175-TipPrompt_2025Q2,9175,TipPrompt_2025Q2,persuasive,2025-07-13T00:00:00
9176-PriceTest_2025Q2,9176,PriceTest_2025Q2,A,2025-04-05T00:00:00
9176-TipPrompt_2025Q2,9176,TipPrompt_2025Q2,social_proof,2025-04-05T00:00:00
9178-PriceTest_2025Q2,9178,PriceTest_2025Q2,A,2025-03-21T00:00:00
9181-PriceTest_2025Q2,9181,PriceTest_2025Q2,A,2025-03-16T00:00:00
9183-TipPrompt_2025Q2,9183,TipPrompt_2025Q2,control,2025-07-12T00:00:00
9184-TipPrompt_2025Q2,9184,TipPrompt_2025Q2,control,2025-07-13T00:00:00
9186-PriceTest_2025Q2,9186,PriceTest_2025Q2,A,2025-04-14T00:00:00
9186-TipPrompt_2025Q2,9186,TipPrompt_2025Q2,control,2025-04-14T00:00:00
9187-TipPrompt_2025Q2,9187,TipPrompt_2025Q2,control,2025-07-04T00:00:00
9188-PriceTest_2025Q2,9188,PriceTest_2025Q2,B,2025-03-29T00:00:00
9189-PriceTest_2025Q2,9189,PriceTest_2025Q2,B,2025-03-17T00:00:00
9190-TipPrompt_2025Q2,9190,TipPrompt_2025Q2,persuasive,2025-07-06T00:00:00
9191-PriceTest_2025Q2,9191,PriceTest_2025Q2,A,2025-06-21T00:00:00
9191-TipPrompt_2025Q2,9191,TipPrompt_2025Q2,persuasive,2025-06-21T00:00:00
9192-PriceTest_2025Q2,9192,PriceTest_2025Q2,A,2025-05-01T00:00:00
9192-TipPrompt_2025Q2,9192,TipPrompt_2025Q2,social_proof,2025-05-01T00:00:00
9193-PriceTest_2025Q2,9193,PriceTest_2025Q2,A,2025-03-20T00:00:00
9195-PriceTest_2025Q2,9195,PriceTest_2025Q2,B,2025-03-16T00:00:00
9197-TipPrompt_2025Q2,9197,TipPrompt_2025Q2,control,2025-07-07T00:00:00
9198-PriceTest_2025Q2,9198,PriceTest_2025Q2,A,2025-04-05T00:00:00
9198-TipPrompt_2025Q2,9198,TipPrompt_2025Q2,persuasive,2025-04-05T00:00:00
9199-PriceTest_2025Q2,9199,PriceTest_2025Q2,B,2025-05-23T00:00:00
9199-TipPrompt_2025Q2,9199,TipPrompt_2025Q2,social_proof,2025-05-23T00:00:00
9201-TipPrompt_2025Q2,9201,TipPrompt_2025Q2,social_proof,2025-07-05T00:00:00
9202-PriceTest_2025Q2,9202,PriceTest_2025Q2,A,2025-04-30T00:00:00
9202-TipPrompt_2025Q2,9202,TipPrompt_2025Q2,control,2025-04-30T00:00:00
9203-PriceTest_2025Q2,9203,PriceTest_2025Q2,B,2025-06-22T00:00:00
9203-TipPrompt_2025Q2,9203,TipPrompt_2025Q2,control,2025-06-22T00:00:00
9205-PriceTest_2025Q2,9205,PriceTest_2025Q2,B,2025-06-25T00:00:00
9205-TipPrompt_2025Q2,9205,TipPrompt_2025Q2,social_proof,2025-06-25T00:00:00
9206-PriceTest_2025Q2,9206,PriceTest_2025Q2,B,2025-03-16T00:00:00
9210-PriceTest_2025Q2,9210,PriceTest_2025Q2,B,2025-05-31T00:00:00
9210-TipPrompt_2025Q2,9210,TipPrompt_2025Q2,control,2025-05-31T00:00:00
9211-TipPrompt_2025Q2,9211,TipPrompt_2025Q2,persuasive,2025-07-01T00:00:00
9212-PriceTest_2025Q2,9212,PriceTest_2025Q2,B,2025-04-12T00:00:00
9212-TipPrompt_2025Q2,9212,TipPrompt_2025Q2,control,2025-04-12T00:00:00
9216-TipPrompt_2025Q2,9216,TipPrompt_2025Q2,social_proof,2025-07-02T00:00:00
9217-PriceTest_2025Q2,9217,PriceTest_2025Q2,B,2025-05-15T00:00:00
9217-TipPrompt_2025Q2,9217,TipPrompt_2025Q2,persuasive,2025-05-15T00:00:00
9218-TipPrompt_2025Q2,9218,TipPrompt_2025Q2,social_proof,2025-07-04T00:00:00
9219-PriceTest_2025Q2,9219,PriceTest_2025Q2,B,2025-05-20T00:00:00
9219-TipPrompt_2025Q2,9219,TipPrompt_2025Q2,persuasive,2025-05-20T00:00:00
9220-PriceTest_2025Q2,9220,PriceTest_2025Q2,B,2025-06-05T00:00:00
9220-TipPrompt_2025Q2,9220,TipPrompt_2025Q2,social_proof,2025-06-05T00:00:00
9222-PriceTest_2025Q2,9222,PriceTest_2025Q2,B,2025-06-11T00:00:00
9222-TipPrompt_2025Q2,9222,TipPrompt_2025Q2,social_proof,2025-06-11T00:00:00
9223-PriceTest_2025Q2,9223,PriceTest_2025Q2,B,2025-05-07T00:00:00
9223-TipPrompt_2025Q2,9223,TipPrompt_2025Q2,social_proof,2025-05-07T00:00:00
9225-PriceTest_2025Q2,9225,PriceTest_2025Q2,A,2025-06-14T00:00:00
9225-TipPrompt_2025Q2,9225,TipPrompt_2025Q2,persuasive,2025-06-14T00:00:00
9227-PriceTest_2025Q2,9227,PriceTest_2025Q2,B,2025-04-15T00:00:00
9227-TipPrompt_2025Q2,9227,TipPrompt_2025Q2,control,2025-04-15T00:00:00
9228-TipPrompt_2025Q2,9228,TipPrompt_2025Q2,persuasive,2025-07-05T00:00:00
9230-TipPrompt_2025Q2,9230,TipPrompt_2025Q2,persuasive,2025-07-14T00:00:00
9231-PriceTest_2025Q2,9231,PriceTest_2025Q2,B,2025-04-10T00:00:00
9231-TipPrompt_2025Q2,9231,TipPrompt_2025Q2,social_proof,2025-04-10T00:00:00
9232-PriceTest_2025Q2,9232,PriceTest_2025Q2,B,2025-04-29T00:00:00
9232-TipPrompt_2025Q2,9232,TipPrompt_2025Q2,control,2025-04-29T00:00:00
9237-PriceTest_2025Q2,9237,PriceTest_2025Q2,A,2025-05-31T00:00:00
9237-TipPrompt_2025Q2,9237,TipPrompt_2025Q2,control,2025-05-31T00:00:00
9238-PriceTest_2025Q2,9238,PriceTest_2025Q2,A,2025-03-27T00:00:00
9240-PriceTest_2025Q2,9240,PriceTest_2025Q2,B,2025-06-02T00:00:00
9240-TipPrompt_2025Q2,9240,TipPrompt_2025Q2,social_proof,2025-06-02T00:00:00
9242-PriceTest_2025Q2,9242,PriceTest_2025Q2,A,2025-03-27T00:00:00
9243-PriceTest_2025Q2,9243,PriceTest_2025Q2,A,2025-06-13T00:00:00
9243-TipPrompt_2025Q2,9243,TipPrompt_2025Q2,social_proof,2025-06-13T00:00:00
9246-TipPrompt_2025Q2,9246,TipPrompt_2025Q2,social_proof,2025-07-05T00:00:00
9248-PriceTest_2025Q2,9248,PriceTest_2025Q2,B,2025-04-11T00:00:00
9248-TipPrompt_2025Q2,9248,TipPrompt_2025Q2,persuasive,2025-04-11T00:00:00
9249-PriceTest_2025Q2,9249,PriceTest_2025Q2,B,2025-06-06T00:00:00
9249-TipPrompt_2025Q2,9249,TipPrompt_2025Q2,social_proof,2025-06-06T00:00:00
9252-PriceTest_2025Q2,9252,PriceTest_2025Q2,A,2025-06-04T00:00:00
9252-TipPrompt_2025Q2,9252,TipPrompt_2025Q2,social_proof,2025-06-04T00:00:00
9254-PriceTest_2025Q2,9254,PriceTest_2025Q2,A,2025-05-15T00:00:00
9254-TipPrompt_2025Q2,9254,TipPrompt_2025Q2,social_proof,2025-05-15T00:00:00
9257-PriceTest_2025Q2,9257,PriceTest_2025Q2,B,2025-04-12T00:00:00
9257-TipPrompt_2025Q2,9257,TipPrompt_2025Q2,persuasive,2025-04-12T00:00:00
9258-PriceTest_2025Q2,9258,PriceTest_2025Q2,B,2025-03-29T00:00:00
9259-PriceTest_2025Q2,9259,PriceTest_2025Q2,B,2025-05-31T00:00:00
9259-TipPrompt_2025Q2,9259,TipPrompt_2025Q2,persuasive,2025-05-31T00:00:00
9260-TipPrompt_2025Q2,9260,TipPrompt_2025Q2,social_proof,2025-07-13T00:00:00
9265-PriceTest_2025Q2,9265,PriceTest_2025Q2,A,2025-04-26T00:00:00
9265-TipPrompt_2025Q2,9265,TipPrompt_2025Q2,control,2025-04-26T00:00:00
9266-PriceTest_2025Q2,9266,PriceTest_2025Q2,A,2025-03-27T00:00:00
9267-PriceTest_2025Q2,9267,PriceTest_2025Q2,B,2025-04-18T00:00:00
9267-TipPrompt_2025Q2,9267,TipPrompt_2025Q2,social_proof,2025-04-18T00:00:00
9271-TipPrompt_2025Q2,9271,TipPrompt_2025Q2,persuasive,2025-07-11T00:00:00
9272-PriceTest_2025Q2,9272,PriceTest_2025Q2,A,2025-04-04T00:00:00
9272-TipPrompt_2025Q2,9272,TipPrompt_2025Q2,persuasive,2025-04-04T00:00:00
9275-PriceTest_2025Q2,9275,PriceTest_2025Q2,B,2025-04-12T00:00:00
9275-TipPrompt_2025Q2,9275,TipPrompt_2025Q2,social_proof,2025-04-12T00:00:00
9276-PriceTest_2025Q2,9276,PriceTest_2025Q2,B,2025-04-22T00:00:00
9276-TipPrompt_2025Q2,9276,TipPrompt_2025Q2,persuasive,2025-04-22T00:00:00
9277-PriceTest_2025Q2,9277,PriceTest_2025Q2,B,2025-05-13T00:00:00
9277-TipPrompt_2025Q2,9277,TipPrompt_2025Q2,control,2025-05-13T00:00:00
9279-PriceTest_2025Q2,9279,PriceTest_2025Q2,A,2025-04-20T00:00:00
9279-TipPrompt_2025Q2,9279,TipPrompt_2025Q2,control,2025-04-20T00:00:00
9282-PriceTest_2025Q2,9282,PriceTest_2025Q2,B,2025-04-03T00:00:00
9282-TipPrompt_2025Q2,9282,TipPrompt_2025Q2,control,2025-04-03T00:00:00
9283-PriceTest_2025Q2,9283,PriceTest_2025Q2,A,2025-04-12T00:00:00
9283-TipPrompt_2025Q2,9283,TipPrompt_2025Q2,social_proof,2025-04-12T00:00:00
9285-PriceTest_2025Q2,9285,PriceTest_2025Q2,A,2025-04-09T00:00:00
9285-TipPrompt_2025Q2,9285,TipPrompt_2025Q2,persuasive,2025-04-09T00:00:00
9286-PriceTest_2025Q2,9286,PriceTest_2025Q2,B,2025-06-25T00:00:00
9286-TipPrompt_2025Q2,9286,TipPrompt_2025Q2,control,2025-06-25T00:00:00
9288-TipPrompt_2025Q2,9288,TipPrompt_2025Q2,persuasive,2025-07-10T00:00:00
9292-PriceTest_2025Q2,9292,PriceTest_2025Q2,A,2025-04-02T00:00:00
9292-TipPrompt_2025Q2,9292,TipPrompt_2025Q2,control,2025-04-02T00:00:00
9294-PriceTest_2025Q2,9294,PriceTest_2025Q2,A,2025-05-11T00:00:00
9294-TipPrompt_2025Q2,9294,TipPrompt_2025Q2,social_proof,2025-05-11T00:00:00
9295-PriceTest_2025Q2,9295,PriceTest_2025Q2,A,2025-04-22T00:00:00
9295-TipPrompt_2025Q2,9295,TipPrompt_2025Q2,persuasive,2025-04-22T00:00:00
9296-PriceTest_2025Q2,9296,PriceTest_2025Q2,B,2025-05-05T00:00:00
9296-TipPrompt_2025Q2,9296,TipPrompt_2025Q2,social_proof,2025-05-05T00:00:00
9297-PriceTest_2025Q2,9297,PriceTest_2025Q2,A,2025-04-19T00:00:00
9297-TipPrompt_2025Q2,9297,TipPrompt_2025Q2,persuasive,2025-04-19T00:00:00
9298-PriceTest_2025Q2,9298,PriceTest_2025Q2,A,2025-06-09T00:00:00
9298-TipPrompt_2025Q2,9298,TipPrompt_2025Q2,social_proof,2025-06-09T00:00:00
9299-PriceTest_2025Q2,9299,PriceTest_2025Q2,A,2025-05-15T00:00:00
9299-TipPrompt_2025Q2,9299,TipPrompt_2025Q2,control,2025-05-15T00:00:00
9300-PriceTest_2025Q2,9300,PriceTest_2025Q2,B,2025-03-16T00:00:00
9302-PriceTest_2025Q2,9302,PriceTest_2025Q2,B,2025-03-19T00:00:00
9305-PriceTest_2025Q2,9305,PriceTest_2025Q2,A,2025-03-29T00:00:00
9307-PriceTest_2025Q2,9307,PriceTest_2025Q2,A,2025-06-20T00:00:00
9307-TipPrompt_2025Q2,9307,TipPrompt_2025Q2,social_proof,2025-06-20T00:00:00
9308-PriceTest_2025Q2,9308,PriceTest_2025Q2,B,2025-04-15T00:00:00
9308-TipPrompt_2025Q2,9308,TipPrompt_2025Q2,control,2025-04-15T00:00:00
9310-PriceTest_2025Q2,9310,PriceTest_2025Q2,A,2025-06-15T00:00:00
9310-TipPrompt_2025Q2,9310,TipPrompt_2025Q2,persuasive,2025-06-15T00:00:00
9311-PriceTest_2025Q2,9311,PriceTest_2025Q2,B,2025-06-07T00:00:00
9311-TipPrompt_2025Q2,9311,TipPrompt_2025Q2,control,2025-06-07T00:00:00
9313-PriceTest_2025Q2,9313,PriceTest_2025Q2,A,2025-06-20T00:00:00
9313-TipPrompt_2025Q2,9313,TipPrompt_2025Q2,social_proof,2025-06-20T00:00:00
9314-PriceTest_2025Q2,9314,PriceTest_2025Q2,B,2025-04-26T00:00:00
9314-TipPrompt_2025Q2,9314,TipPrompt_2025Q2,persuasive,2025-04-26T00:00:00
9315-PriceTest_2025Q2,9315,PriceTest_2025Q2,B,2025-06-05T00:00:00
9315-TipPrompt_2025Q2,9315,TipPrompt_2025Q2,control,2025-06-05T00:00:00
9316-PriceTest_2025Q2,9316,PriceTest_2025Q2,B,2025-05-10T00:00:00
9316-TipPrompt_2025Q2,9316,TipPrompt_2025Q2,control,2025-05-10T00:00:00
9317-PriceTest_2025Q2,9317,PriceTest_2025Q2,B,2025-05-25T00:00:00
9317-TipPrompt_2025Q2,9317,TipPrompt_2025Q2,social_proof,2025-05-25T00:00:00
9319-PriceTest_2025Q2,9319,PriceTest_2025Q2,A,2025-03-15T00:00:00
9322-PriceTest_2025Q2,9322,PriceTest_2025Q2,A,2025-04-14T00:00:00
9322-TipPrompt_2025Q2,9322,TipPrompt_2025Q2,persuasive,2025-04-14T00:00:00
9325-PriceTest_2025Q2,9325,PriceTest_2025Q2,B,2025-05-22T00:00:00
9325-TipPrompt_2025Q2,9325,TipPrompt_2025Q2,persuasive,2025-05-22T00:00:00
9328-PriceTest_2025Q2,9328,PriceTest_2025Q2,B,2025-05-29T00:00:00
9328-TipPrompt_2025Q2,9328,TipPrompt_2025Q2,social_proof,2025-05-29T00:00:00
9329-PriceTest_2025Q2,9329,PriceTest_2025Q2,B,2025-06-13T00:00:00
9329-TipPrompt_2025Q2,9329,TipPrompt_2025Q2,social_proof,2025-06-13T00:00:00
9331-PriceTest_2025Q2,9331,PriceTest_2025Q2,A,2025-05-25T00:00:00
9331-TipPrompt_2025Q2,9331,TipPrompt_2025Q2,persuasive,2025-05-25T00:00:00
9332-PriceTest_2025Q2,9332,PriceTest_2025Q2,A,2025-03-17T00:00:00
9334-PriceTest_2025Q2,9334,PriceTest_2025Q2,B,2025-05-26T00:00:00
9334-TipPrompt_2025Q2,9334,TipPrompt_2025Q2,social_proof,2025-05-26T00:00:00
9338-PriceTest_2025Q2,9338,PriceTest_2025Q2,A,2025-03-17T00:00:00
9340-PriceTest_2025Q2,9340,PriceTest_2025Q2,B,2025-04-14T00:00:00
9340-TipPrompt_2025Q2,9340,TipPrompt_2025Q2,persuasive,2025-04-14T00:00:00
9341-PriceTest_2025Q2,9341,PriceTest_2025Q2,A,2025-04-15T00:00:00
9341-TipPrompt_2025Q2,9341,TipPrompt_2025Q2,social_proof,2025-04-15T00:00:00
9342-PriceTest_2025Q2,9342,PriceTest_2025Q2,A,2025-05-23T00:00:00
9342-TipPrompt_2025Q2,9342,TipPrompt_2025Q2,control,2025-05-23T00:00:00
9344-PriceTest_2025Q2,9344,PriceTest_2025Q2,B,2025-06-13T00:00:00
9344-TipPrompt_2025Q2,9344,TipPrompt_2025Q2,control,2025-06-13T00:00:00
9345-PriceTest_2025Q2,9345,PriceTest_2025Q2,B,2025-04-28T00:00:00
9345-TipPrompt_2025Q2,9345,TipPrompt_2025Q2,control,2025-04-28T00:00:00
9348-PriceTest_2025Q2,9348,PriceTest_2025Q2,B,2025-03-21T00:00:00
9349-PriceTest_2025Q2,9349,PriceTest_2025Q2,A,2025-05-14T00:00:00
9349-TipPrompt_2025Q2,9349,TipPrompt_2025Q2,control,2025-05-14T00:00:00
9350-PriceTest_2025Q2,9350,PriceTest_2025Q2,A,2025-03-25T00:00:00
9351-PriceTest_2025Q2,9351,PriceTest_2025Q2,A,2025-06-16T00:00:00
9351-TipPrompt_2025Q2,9351,TipPrompt_2025Q2,social_proof,2025-06-16T00:00:00
9352-PriceTest_2025Q2,9352,PriceTest_2025Q2,A,2025-05-14T00:00:00
9352-TipPrompt_2025Q2,9352,TipPrompt_2025Q2,social_proof,2025-05-14T00:00:00
9353-PriceTest_2025Q2,9353,PriceTest_2025Q2,A,2025-06-18T00:00:00
9353-TipPrompt_2025Q2,9353,TipPrompt_2025Q2,control,2025-06-18T00:00:00
9356-PriceTest_2025Q2,9356,PriceTest_2025Q2,A,2025-03-30T00:00:00
9357-PriceTest_2025Q2,9357,PriceTest_2025Q2,A,2025-06-19T00:00:00
