user_id,signup_at,province,device_os,acquisition_channel,bank_linked_at,payroll_frequency,baseline_risk_score,fico_band
7119,2025-04-25T00:00:00,ON,ios,organic,2025-04-25T10:28:34.942103,weekly,0.2918,640-679
7120,2025-03-04T00:00:00,AB,android,affiliate,,weekly,0.1881,680-739
7121,2025-07-24T00:00:00,ON,ios,paid_social,2025-07-26T01:04:30.994488,weekly,0.463,580-639
7122,2025-06-26T00:00:00,AB,ios,organic,2025-06-26T15:03:51.153153,biweekly,0.2892,640-679
7123,2025-02-28T00:00:00,ON,android,referral,2025-02-28T04:45:04.932201,semimonthly,0.4103,580-639
7124,2025-02-15T00:00:00,AB,ios,paid_search,2025-02-17T19:44:37.115254,biweekly,0.1078,740+
7125,2025-06-05T00:00:00,ON,android,organic,2025-06-05T02:57:50.820799,biweekly,0.4833,580-639
7126,2025-05-22T00:00:00,PE,android,affiliate,,biweekly,0.3722,640-679
7127,2025-01-24T00:00:00,QC,ios,paid_search,,biweekly,0.6472,500-579
7128,2025-07-07T00:00:00,BC,ios,organic,,biweekly,0.0843,740+
7129,2025-02-03T00:00:00,AB,android,paid_social,,biweekly,0.2821,640-679
7130,2025-01-16T00:00:00,ON,ios,organic,,weekly,0.2004,680-739
7131,2025-02-28T00:00:00,ON,ios,paid_social,2025-03-01T14:51:07.537695,biweekly,0.1572,680-739
7132,2025-05-30T00:00:00,AB,android,organic,2025-05-30T10:37:23.127550,weekly,0.4168,580-639
7133,2025-04-29T00:00:00,NL,ios,organic,2025-04-29T02:30:09.868240,biweekly,0.6041,500-579
7134,2025-05-18T00:00:00,QC,ios,organic,,semimonthly,0.2894,640-679
7135,2025-03-23T00:00:00,ON,ios,organic,,biweekly,0.1709,680-739
7136,2025-02-20T00:00:00,ON,android,referral,,semimonthly,0.2652,640-679
7137,2025-01-30T00:00:00,AB,android,paid_social,,biweekly,0.122,740+
7138,2025-01-22T00:00:00,BC,android,organic,2025-01-22T08:08:18.138423,weekly,0.1059,740+
7139,2025-02-20T00:00:00,ON,ios,referral,,biweekly,0.4839,580-639
7140,2025-05-19T00:00:00,NL,ios,paid_social,2025-05-20T00:49:50.121219,unknown,0.2051,680-739
7141,2025-06-03T00:00:00,AB,android,paid_social,,weekly,0.1841,680-739
7142,2025-03-18T00:00:00,ON,ios,email,2025-03-18T04:42:49.980841,monthly,0.2384,680-739
7143,2025-05-29T00:00:00,QC,android,organic,2025-05-29T21:06:45.902495,biweekly,0.1872,680-739
7144,2025-01-29T00:00:00,AB,android,paid_social,,biweekly,0.5103,580-639
7145,2025-07-19T00:00:00,NS,ios,organic,2025-07-19T00:59:41.981043,semimonthly,0.4437,580-639
7146,2025-05-31T00:00:00,ON,android,paid_social,2025-06-01T07:49:17.104295,weekly,0.37,640-679
7147,2025-01-01T00:00:00,ON,android,affiliate,,biweekly,0.3821,640-679
7148,2025-07-13T00:00:00,PE,android,organic,2025-07-13T02:38:53.346266,weekly,0.0722,740+
7149,2025-06-03T00:00:00,QC,android,organic,2025-06-03T04:33:12.196052,semimonthly,0.1485,740+
7150,2025-05-07T00:00:00,ON,ios,organic,,semimonthly,0.4949,580-639
7151,2025-03-26T00:00:00,BC,android,paid_search,2025-03-26T01:39:20.734993,monthly,0.1655,680-739
7152,2025-05-12T00:00:00,AB,android,organic,,weekly,0.284,640-679
7153,2025-06-15T00:00:00,QC,android,email,2025-06-15T15:12:08.290293,semimonthly,0.321,640-679
7154,2025-03-09T00:00:00,QC,ios,paid_social,2025-03-10T23:51:50.713696,monthly,0.369,640-679
7155,2025-03-29T00:00:00,AB,android,organic,2025-03-29T23:17:37.449805,semimonthly,0.4401,580-639
7156,2025-06-23T00:00:00,ON,android,paid_social,2025-06-23T10:22:34.913335,biweekly,0.095,740+
7157,2025-06-10T00:00:00,ON,android,organic,2025-06-12T09:16:31.963373,weekly,0.5939,580-639
7158,2025-01-29T00:00:00,BC,ios,email,2025-01-29T13:05:40.860451,semimonthly,0.2901,640-679
7159,2025-05-05T00:00:00,BC,ios,organic,2025-05-07T09:48:22.368435,weekly,0.49,580-639
7160,2025-03-23T00:00:00,ON,android,paid_social,2025-03-24T08:55:14.404018,weekly,0.4444,580-639
7161,2025-05-07T00:00:00,QC,ios,organic,2025-05-07T00:16:31.442094,weekly,0.3996,640-679
7162,2025-02-15T00:00:00,QC,ios,paid_social,2025-02-15T13:37:36.227273,weekly,0.4919,580-639
7163,2025-07-14T00:00:00,QC,android,organic,2025-07-14T17:27:06.105295,biweekly,0.1578,680-739
7164,2025-06-22T00:00:00,BC,android,affiliate,,biweekly,0.5776,580-639
7165,2025-01-25T00:00:00,BC,android,referral,2025-01-26T00:27:16.501701,weekly,0.1261,740+
7166,2025-03-29T00:00:00,AB,ios,paid_search,2025-03-29T17:44:28.704963,biweekly,0.4408,580-639
7167,2025-02-19T00:00:00,QC,ios,email,2025-02-20T08:04:06.505167,unknown,0.0777,740+
7168,2025-07-15T00:00:00,NS,ios,paid_search,,monthly,0.4789,580-639
7169,2025-02-24T00:00:00,BC,android,paid_social,2025-02-26T01:17:32.935125,biweekly,0.6133,500-579
7170,2025-05-09T00:00:00,QC,android,organic,2025-05-09T03:26:32.578722,semimonthly,0.1642,680-739
7171,2025-03-23T00:00:00,QC,android,paid_social,2025-03-23T04:13:16.759480,weekly,0.2297,680-739
7172,2025-01-27T00:00:00,ON,android,organic,,monthly,0.3279,640-679
7173,2025-06-06T00:00:00,QC,ios,organic,2025-06-07T08:10:55.319885,biweekly,0.1342,740+
7174,2025-05-27T00:00:00,AB,ios,organic,2025-05-27T04:47:25.592372,unknown,0.2549,640-679
7175,2025-03-24T00:00:00,QC,ios,paid_social,,biweekly,0.5182,580-639
7176,2025-02-19T00:00:00,QC,android,organic,2025-02-20T07:38:16.119811,unknown,0.3203,640-679
7177,2025-07-21T00:00:00,PE,ios,paid_social,,semimonthly,0.162,680-739
7178,2025-02-10T00:00:00,ON,ios,organic,2025-02-11T16:24:42.553440,biweekly,0.473,580-639
7179,2025-03-25T00:00:00,ON,android,affiliate,2025-03-26T02:20:46.421231,biweekly,0.0985,740+
7180,2025-06-17T00:00:00,ON,android,paid_search,2025-06-17T17:04:29.806329,weekly,0.3681,640-679
7181,2025-07-19T00:00:00,ON,android,organic,2025-07-19T03:22:51.251887,monthly,0.4365,580-639
7182,2025-02-28T00:00:00,ON,android,paid_social,2025-02-28T23:38:16.673936,biweekly,0.3032,640-679
7183,2025-05-01T00:00:00,QC,android,organic,,monthly,0.3504,640-679
7184,2025-04-05T00:00:00,AB,ios,organic,2025-04-05T13:04:33.983523,biweekly,0.2881,640-679
7185,2025-03-20T00:00:00,QC,android,paid_social,2025-03-21T17:53:47.422709,biweekly,0.3014,640-679
7186,2025-07-06T00:00:00,QC,android,referral,2025-07-07T04:39:45.611772,biweekly,0.2843,640-679
7187,2025-07-10T00:00:00,ON,android,organic,2025-07-11T15:02:24.534116,biweekly,0.297,640-679
7188,2025-04-26T00:00:00,ON,android,affiliate,2025-04-28T15:39:52.615277,biweekly,0.0926,740+
7189,2025-04-19T00:00:00,ON,android,organic,2025-04-19T09:28:44.559565,biweekly,0.2407,680-739
7190,2025-07-15T00:00:00,ON,android,paid_search,,biweekly,0.112,740+
7191,2025-01-02T00:00:00,ON,android,organic,2025-01-02T16:14:44.793667,semimonthly,0.174,680-739
7192,2025-01-15T00:00:00,QC,android,paid_search,2025-01-15T19:17:19.816771,unknown,0.1068,740+
7193,2025-04-01T00:00:00,ON,ios,referral,2025-04-03T10:41:25.388251,biweekly,0.1081,740+
7194,2025-04-27T00:00:00,ON,android,referral,,monthly,0.1381,740+
7195,2025-01-05T00:00:00,QC,ios,referral,2025-01-05T10:48:06.212163,weekly,0.1625,680-739
7196,2025-02-23T00:00:00,BC,android,organic,,semimonthly,0.3469,640-679
7197,2025-03-17T00:00:00,MB,android,organic,,biweekly,0.0476,740+
7198,2025-01-07T00:00:00,ON,android,paid_search,2025-01-08T21:41:06.866214,biweekly,0.4291,580-639
7199,2025-04-20T00:00:00,BC,android,affiliate,2025-04-20T22:11:05.582128,weekly,0.2559,640-679
7200,2025-03-25T00:00:00,QC,ios,paid_social,2025-03-26T00:42:49.653924,monthly,0.1976,680-739
7201,2025-07-24T00:00:00,AB,ios,organic,2025-07-27T00:44:55.523823,biweekly,0.0774,740+
7202,2025-06-08T00:00:00,BC,android,organic,2025-06-10T06:36:07.374803,biweekly,0.0961,740+
7203,2025-03-12T00:00:00,QC,ios,organic,,biweekly,0.2948,640-679
7204,2025-01-20T00:00:00,ON,ios,paid_social,2025-01-20T03:14:10.865893,weekly,0.2418,680-739
7205,2025-02-11T00:00:00,QC,android,organic,,monthly,0.397,640-679
7206,2025-07-05T00:00:00,MB,android,organic,2025-07-06T08:49:37.163603,biweekly,0.0942,740+
7207,2025-07-04T00:00:00,QC,android,paid_search,2025-07-04T23:36:19.964485,weekly,0.0773,740+
7208,2025-01-12T00:00:00,SK,android,organic,2025-01-12T16:01:12.397353,biweekly,0.513,580-639
7209,2025-06-26T00:00:00,QC,android,organic,2025-06-26T01:44:14.923293,biweekly,0.2521,640-679
7210,2025-03-05T00:00:00,SK,android,referral,2025-03-05T05:04:40.933570,weekly,0.319,640-679
7211,2025-06-05T00:00:00,QC,android,paid_social,2025-06-07T04:19:06.682135,biweekly,0.3866,640-679
7212,2025-01-16T00:00:00,ON,ios,organic,2025-01-16T07:19:02.211596,semimonthly,0.5685,580-639
7213,2025-01-15T00:00:00,BC,android,affiliate,2025-01-15T00:13:57.012529,weekly,0.2413,680-739
7214,2025-03-12T00:00:00,ON,android,paid_social,2025-03-16T08:17:29.483363,monthly,0.2558,640-679
7215,2025-04-23T00:00:00,ON,android,organic,2025-04-24T09:05:18.239120,weekly,0.1741,680-739
7216,2025-01-29T00:00:00,ON,android,paid_social,2025-01-31T11:25:36.830645,biweekly,0.248,680-739
7217,2025-02-04T00:00:00,MB,ios,organic,,biweekly,0.0543,740+
7218,2025-03-25T00:00:00,ON,android,referral,2025-03-26T02:20:24.156427,biweekly,0.0944,740+
7219,2025-07-31T00:00:00,QC,ios,organic,2025-08-01T03:18:46.029950,biweekly,0.1606,680-739
7220,2025-02-08T00:00:00,ON,android,paid_social,,weekly,0.2992,640-679
7221,2025-05-27T00:00:00,ON,ios,paid_social,2025-05-28T12:00:01.364461,biweekly,0.1259,740+
7222,2025-05-24T00:00:00,ON,ios,referral,,weekly,0.0187,740+
7223,2025-04-23T00:00:00,AB,ios,affiliate,2025-04-25T20:04:58.478222,monthly,0.119,740+
7224,2025-03-25T00:00:00,QC,android,paid_social,,monthly,0.1979,680-739
7225,2025-05-23T00:00:00,ON,android,organic,2025-05-23T12:14:56.979192,weekly,0.4002,580-639
7226,2025-06-26T00:00:00,AB,ios,paid_social,2025-06-26T23:36:57.731065,biweekly,0.134,740+
7227,2025-02-05T00:00:00,ON,ios,organic,,biweekly,0.3155,640-679
7228,2025-07-21T00:00:00,BC,android,affiliate,2025-07-21T06:27:21.021162,biweekly,0.3304,640-679
7229,2025-04-03T00:00:00,AB,android,paid_search,2025-04-03T09:51:46.255235,weekly,0.3062,640-679
7230,2025-07-11T00:00:00,BC,ios,organic,2025-07-11T04:15:02.269009,semimonthly,0.2115,680-739
7231,2025-02-17T00:00:00,NB,android,paid_social,2025-02-19T09:24:40.210003,biweekly,0.3013,640-679
7232,2025-04-30T00:00:00,ON,ios,organic,2025-05-01T15:43:22.114692,biweekly,0.1715,680-739
7233,2025-04-28T00:00:00,ON,android,organic,2025-04-28T03:17:14.696456,biweekly,0.5113,580-639
7234,2025-03-27T00:00:00,SK,ios,email,,biweekly,0.0655,740+
7235,2025-06-23T00:00:00,SK,android,paid_search,2025-06-24T04:11:17.668850,biweekly,0.404,580-639
7236,2025-03-07T00:00:00,QC,ios,referral,,semimonthly,0.1828,680-739
7237,2025-02-05T00:00:00,ON,ios,affiliate,,weekly,0.369,640-679
7238,2025-06-14T00:00:00,ON,android,organic,2025-06-15T02:53:18.926372,weekly,0.1736,680-739
7239,2025-04-20T00:00:00,QC,android,organic,2025-04-22T06:16:16.521007,biweekly,0.4158,580-639
7240,2025-07-26T00:00:00,ON,android,organic,2025-07-27T16:08:12.115353,monthly,0.2965,640-679
7241,2025-07-24T00:00:00,QC,ios,referral,,semimonthly,0.0986,740+
7242,2025-05-16T00:00:00,QC,ios,organic,2025-05-16T11:43:34.627147,weekly,0.2167,680-739
7243,2025-05-12T00:00:00,NS,android,paid_social,2025-05-12T08:32:47.372106,semimonthly,0.1623,680-739
7244,2025-01-05T00:00:00,ON,android,paid_social,2025-01-05T07:25:11.182585,biweekly,0.1849,680-739
7245,2025-01-09T00:00:00,ON,android,paid_social,2025-01-09T14:00:40.957307,biweekly,0.5873,580-639
7246,2025-07-22T00:00:00,MB,android,organic,,weekly,0.4374,580-639
7247,2025-03-14T00:00:00,QC,android,paid_social,2025-03-15T20:28:03.319074,weekly,0.256,640-679
7248,2025-06-12T00:00:00,ON,ios,organic,2025-06-12T12:01:54.005803,biweekly,0.3588,640-679
7249,2025-07-08T00:00:00,BC,ios,organic,,weekly,0.2225,680-739
7250,2025-05-25T00:00:00,ON,ios,organic,2025-05-25T06:58:27.658448,semimonthly,0.1038,740+
7251,2025-05-23T00:00:00,AB,ios,organic,2025-05-23T23:08:09.411573,semimonthly,0.123,740+
7252,2025-05-17T00:00:00,BC,ios,organic,2025-05-18T03:39:01.525163,biweekly,0.2265,680-739
7253,2025-07-24T00:00:00,ON,ios,organic,,monthly,0.09,740+
7254,2025-05-27T00:00:00,ON,android,organic,2025-05-27T08:42:15.071811,biweekly,0.384,640-679
7255,2025-06-06T00:00:00,BC,ios,referral,,biweekly,0.5722,580-639
7256,2025-07-12T00:00:00,ON,ios,paid_social,2025-07-12T11:09:44.861168,weekly,0.3119,640-679
7257,2025-07-16T00:00:00,QC,android,organic,2025-07-19T19:40:12.302426,biweekly,0.249,680-739
7258,2025-07-29T00:00:00,MB,android,referral,2025-07-31T02:14:09.419731,biweekly,0.3631,640-679
7259,2025-04-30T00:00:00,QC,android,referral,,weekly,0.0409,740+
7260,2025-07-09T00:00:00,AB,ios,referral,2025-07-10T10:23:48.607499,biweekly,0.5168,580-639
7261,2025-06-16T00:00:00,QC,android,organic,2025-06-16T07:55:52.772282,semimonthly,0.2421,680-739
7262,2025-01-19T00:00:00,MB,ios,organic,2025-01-20T05:28:01.814387,monthly,0.1751,680-739
7263,2025-06-15T00:00:00,NS,android,affiliate,2025-06-15T18:17:03.390489,semimonthly,0.7361,500-579
7264,2025-04-27T00:00:00,ON,android,organic,2025-04-27T23:29:19.744570,biweekly,0.0705,740+
7265,2025-01-06T00:00:00,ON,android,paid_social,2025-01-07T00:52:34.055454,monthly,0.2635,640-679
7266,2025-05-28T00:00:00,AB,android,organic,2025-05-28T01:32:22.895329,semimonthly,0.0535,740+
7267,2025-01-02T00:00:00,ON,android,paid_social,,biweekly,0.0562,740+
7268,2025-01-05T00:00:00,BC,ios,paid_social,,biweekly,0.1111,740+
7269,2025-02-27T00:00:00,ON,android,organic,,biweekly,0.0136,740+
7270,2025-04-20T00:00:00,ON,ios,paid_search,2025-04-22T01:04:18.159183,biweekly,0.281,640-679
7271,2025-03-08T00:00:00,QC,ios,organic,,biweekly,0.4714,580-639
7272,2025-05-30T00:00:00,QC,android,affiliate,,biweekly,0.2843,640-679
7273,2025-05-17T00:00:00,ON,android,organic,2025-05-17T01:11:02.753249,weekly,0.4104,580-639
7274,2025-06-17T00:00:00,ON,ios,paid_social,2025-06-18T03:00:34.386891,biweekly,0.2314,680-739
7275,2025-07-17T00:00:00,AB,android,paid_social,,weekly,0.2124,680-739
7276,2025-07-03T00:00:00,BC,ios,organic,,biweekly,0.3896,640-679
7277,2025-02-18T00:00:00,AB,ios,organic,2025-02-19T14:18:33.856377,unknown,0.6137,500-579
7278,2025-02-22T00:00:00,AB,android,paid_social,,biweekly,0.4895,580-639
7279,2025-02-16T00:00:00,ON,ios,paid_social,2025-02-18T19:43:05.847258,weekly,0.418,580-639
7280,2025-01-07T00:00:00,SK,ios,paid_social,,weekly,0.2458,680-739
7281,2025-07-19T00:00:00,ON,ios,organic,,semimonthly,0.2657,640-679
7282,2025-05-19T00:00:00,ON,android,paid_social,2025-05-19T17:52:18.511443,biweekly,0.2754,640-679
7283,2025-01-18T00:00:00,BC,android,organic,,weekly,0.5458,580-639
7284,2025-03-22T00:00:00,ON,ios,organic,,biweekly,0.4415,580-639
7285,2025-06-18T00:00:00,BC,ios,affiliate,2025-06-19T03:55:23.888082,semimonthly,0.2112,680-739
7286,2025-02-21T00:00:00,QC,android,organic,,unknown,0.2683,640-679
7287,2025-02-11T00:00:00,ON,android,email,2025-02-11T14:26:05.787071,biweekly,0.2584,640-679
7288,2025-03-11T00:00:00,NS,ios,organic,2025-03-13T05:48:05.243459,semimonthly,0.0614,740+
7289,2025-02-25T00:00:00,AB,android,organic,2025-02-25T05:40:38.648638,biweekly,0.324,640-679
7290,2025-01-07T00:00:00,ON,ios,email,2025-01-09T05:15:16.732874,unknown,0.1569,680-739
7291,2025-04-23T00:00:00,ON,ios,email,2025-04-23T13:18:44.705422,biweekly,0.2423,680-739
7292,2025-04-07T00:00:00,BC,ios,paid_social,2025-04-07T11:40:47.992936,biweekly,0.1083,740+
7293,2025-04-24T00:00:00,ON,ios,organic,2025-04-24T17:01:46.874582,weekly,0.3003,640-679
7294,2025-04-08T00:00:00,ON,ios,organic,2025-04-10T07:15:59.862042,unknown,0.1448,740+
7295,2025-04-25T00:00:00,MB,android,organic,2025-04-26T21:47:53.649479,weekly,0.2943,640-679
7296,2025-04-13T00:00:00,QC,ios,paid_social,2025-04-14T07:15:48.081252,biweekly,0.3655,640-679
7297,2025-02-22T00:00:00,NB,android,organic,2025-02-24T00:34:49.023017,biweekly,0.3418,640-679
7298,2025-06-01T00:00:00,AB,ios,paid_social,,biweekly,0.3807,640-679
7299,2025-01-24T00:00:00,QC,ios,paid_social,2025-01-24T11:46:42.597756,weekly,0.2978,640-679
7300,2025-05-10T00:00:00,ON,ios,referral,2025-05-10T12:36:34.819800,semimonthly,0.2776,640-679
7301,2025-02-11T00:00:00,ON,ios,paid_search,2025-02-11T02:26:44.514140,biweekly,0.4879,580-639
7302,2025-01-31T00:00:00,ON,android,organic,2025-01-31T00:13:36.114566,weekly,0.4113,580-639
7303,2025-07-09T00:00:00,MB,android,organic,,semimonthly,0.2962,640-679
7304,2025-07-11T00:00:00,AB,android,paid_search,,biweekly,0.693,500-579
7305,2025-04-17T00:00:00,AB,ios,paid_social,,semimonthly,0.2111,680-739
7306,2025-02-23T00:00:00,QC,ios,email,2025-02-23T20:42:04.230879,weekly,0.0417,740+
7307,2025-07-24T00:00:00,AB,android,organic,,weekly,0.4994,580-639
7308,2025-05-03T00:00:00,ON,android,paid_social,2025-05-05T08:39:39.190888,biweekly,0.3968,640-679
7309,2025-05-11T00:00:00,AB,ios,organic,,weekly,0.2638,640-679
7310,2025-04-27T00:00:00,QC,ios,paid_search,2025-04-27T19:10:12.755018,biweekly,0.1641,680-739
7311,2025-01-02T00:00:00,ON,android,organic,2025-01-07T06:08:59.055551,biweekly,0.3574,640-679
7312,2025-07-25T00:00:00,QC,android,paid_search,,biweekly,0.2367,680-739
7313,2025-04-13T00:00:00,AB,ios,organic,2025-04-13T03:01:49.098422,weekly,0.4233,580-639
7314,2025-04-01T00:00:00,BC,android,paid_search,2025-04-03T16:24:38.472431,biweekly,0.2073,680-739
7315,2025-03-21T00:00:00,ON,ios,paid_search,2025-03-21T22:00:21.837373,biweekly,0.1849,680-739
7316,2025-04-22T00:00:00,ON,android,paid_social,2025-04-22T02:16:10.150094,monthly,0.5705,580-639
7317,2025-02-28T00:00:00,NB,ios,paid_social,2025-02-28T18:23:44.019078,biweekly,0.4573,580-639
7318,2025-06-16T00:00:00,AB,android,affiliate,2025-06-16T08:09:46.487167,weekly,0.175,680-739
7319,2025-05-01T00:00:00,QC,ios,paid_social,2025-05-01T01:04:58.136157,semimonthly,0.2228,680-739
7320,2025-03-12T00:00:00,ON,android,paid_social,,biweekly,0.4225,580-639
7321,2025-01-12T00:00:00,BC,ios,organic,2025-01-14T08:40:46.646319,biweekly,0.5666,580-639
7322,2025-03-05T00:00:00,ON,ios,organic,,weekly,0.0371,740+
7323,2025-05-25T00:00:00,ON,ios,organic,2025-05-25T18:33:07.322226,biweekly,0.2579,640-679
7324,2025-02-02T00:00:00,MB,ios,affiliate,,monthly,0.4271,580-639
7325,2025-02-05T00:00:00,NB,android,affiliate,2025-02-05T08:30:39.730927,monthly,0.5557,580-639
7326,2025-07-15T00:00:00,QC,ios,affiliate,2025-07-15T22:12:52.539293,biweekly,0.0901,740+
7327,2025-01-16T00:00:00,MB,ios,organic,,biweekly,0.1637,680-739
7328,2025-07-09T00:00:00,BC,android,organic,,semimonthly,0.1004,740+
7329,2025-04-06T00:00:00,ON,android,paid_search,,weekly,0.5263,580-639
7330,2025-07-30T00:00:00,QC,ios,organic,2025-07-31T11:59:44.524906,biweekly,0.2043,680-739
7331,2025-04-18T00:00:00,QC,ios,affiliate,2025-04-21T10:20:21.085155,biweekly,0.2008,680-739
7332,2025-02-14T00:00:00,ON,ios,organic,2025-02-14T18:35:33.436960,biweekly,0.6694,500-579
7333,2025-07-09T00:00:00,ON,ios,organic,2025-07-09T11:38:30.860920,weekly,0.5442,580-639
7334,2025-04-04T00:00:00,AB,ios,paid_social,,semimonthly,0.7098,500-579
7335,2025-07-21T00:00:00,ON,ios,organic,,monthly,0.2215,680-739
7336,2025-01-08T00:00:00,ON,android,paid_social,2025-01-08T01:02:17.129251,biweekly,0.0896,740+
7337,2025-02-22T00:00:00,ON,android,paid_social,2025-02-22T19:13:47.885309,semimonthly,0.4139,580-639
7338,2025-04-14T00:00:00,ON,android,referral,,semimonthly,0.1576,680-739
7339,2025-03-09T00:00:00,BC,android,affiliate,,weekly,0.6171,500-579
7340,2025-01-08T00:00:00,ON,ios,organic,2025-01-11T16:06:19.833432,biweekly,0.4465,580-639
7341,2025-03-26T00:00:00,QC,ios,organic,2025-03-26T02:46:41.951724,monthly,0.2535,640-679
7342,2025-05-01T00:00:00,ON,ios,organic,2025-05-04T14:01:07.196325,biweekly,0.1668,680-739
7343,2025-07-08T00:00:00,AB,ios,organic,2025-07-11T09:59:58.454259,biweekly,0.0612,740+
7344,2025-04-15T00:00:00,ON,ios,organic,,unknown,0.1197,740+
7345,2025-05-19T00:00:00,AB,android,organic,2025-05-21T17:59:22.997926,biweekly,0.2285,680-739
7346,2025-07-15T00:00:00,ON,ios,organic,,weekly,0.4639,580-639
7347,2025-02-10T00:00:00,QC,ios,organic,,semimonthly,0.2973,640-679
7348,2025-01-04T00:00:00,BC,android,affiliate,2025-01-04T06:59:37.972459,monthly,0.3228,640-679
7349,2025-02-27T00:00:00,ON,ios,organic,,biweekly,0.1223,740+
7350,2025-04-18T00:00:00,BC,ios,organic,2025-04-19T18:23:09.911176,weekly,0.1948,680-739
7351,2025-01-29T00:00:00,QC,android,paid_social,2025-01-30T16:17:24.824325,biweekly,0.3437,640-679
7352,2025-04-29T00:00:00,QC,android,organic,2025-04-30T14:41:28.572749,semimonthly,0.1839,680-739
7353,2025-05-18T00:00:00,QC,android,referral,2025-05-18T00:37:36.160164,biweekly,0.5789,580-639
7354,2025-02-04T00:00:00,QC,ios,paid_social,2025-02-04T11:10:32.372991,biweekly,0.5971,580-639
7355,2025-03-21T00:00:00,QC,android,paid_social,2025-03-22T12:09:03.051738,biweekly,0.1035,740+
7356,2025-05-01T00:00:00,BC,android,paid_social,2025-05-07T00:47:53.900696,monthly,0.5076,580-639
7357,2025-02-02T00:00:00,ON,android,referral,2025-02-03T01:24:42.044073,biweekly,0.258,640-679
7358,2025-06-18T00:00:00,QC,android,paid_social,2025-06-18T12:45:05.744544,weekly,0.2694,640-679
7359,2025-06-07T00:00:00,BC,ios,organic,,semimonthly,0.6402,500-579
7360,2025-05-03T00:00:00,MB,android,referral,,weekly,0.2513,640-679
7361,2025-07-11T00:00:00,AB,ios,organic,2025-07-11T08:27:16.104222,weekly,0.3773,640-679
7362,2025-02-02T00:00:00,BC,ios,organic,2025-02-04T17:33:56.326654,weekly,0.1182,740+
7363,2025-05-12T00:00:00,QC,ios,paid_social,2025-05-12T12:36:51.894398,biweekly,0.1139,740+
7364,2025-07-26T00:00:00,ON,ios,paid_social,2025-07-27T09:54:35.271339,semimonthly,0.3051,640-679
7365,2025-02-27T00:00:00,AB,ios,paid_social,2025-02-27T09:42:55.372312,biweekly,0.2797,640-679
7366,2025-07-10T00:00:00,ON,ios,affiliate,,biweekly,0.4294,580-639
7367,2025-07-03T00:00:00,ON,android,paid_social,2025-07-03T22:12:13.278376,semimonthly,0.4977,580-639
7368,2025-03-14T00:00:00,MB,ios,paid_search,,biweekly,0.0615,740+
7369,2025-03-05T00:00:00,QC,ios,organic,2025-03-05T03:53:36.418540,biweekly,0.1964,680-739
7370,2025-03-06T00:00:00,QC,ios,paid_social,2025-03-11T03:13:47.343414,monthly,0.1607,680-739
7371,2025-07-06T00:00:00,ON,android,organic,2025-07-08T00:02:12.359163,biweekly,0.4796,580-639
7372,2025-03-26T00:00:00,ON,android,organic,,biweekly,0.372,640-679
7373,2025-06-21T00:00:00,ON,android,affiliate,2025-06-21T11:36:51.474209,monthly,0.6323,500-579
7374,2025-07-14T00:00:00,BC,ios,referral,2025-07-15T02:47:10.041524,weekly,0.47,580-639
7375,2025-03-25T00:00:00,ON,android,paid_search,2025-03-26T12:07:16.591652,biweekly,0.177,680-739
7376,2025-04-06T00:00:00,NB,ios,referral,2025-04-10T18:06:09.858241,biweekly,0.09,740+
7377,2025-05-29T00:00:00,ON,ios,organic,2025-05-31T14:22:48.920538,weekly,0.4155,580-639
7378,2025-07-11T00:00:00,ON,android,organic,2025-07-12T09:07:26.185279,biweekly,0.1326,740+
7379,2025-06-11T00:00:00,NL,ios,paid_social,2025-06-11T04:58:06.448826,weekly,0.1408,740+
7380,2025-07-23T00:00:00,MB,ios,paid_social,2025-07-24T17:50:51.259537,biweekly,0.1943,680-739
7381,2025-02-16T00:00:00,BC,ios,organic,2025-02-18T05:34:06.067996,biweekly,0.499,580-639
7382,2025-02-06T00:00:00,ON,ios,referral,2025-02-07T02:17:12.431285,monthly,0.3953,640-679
7383,2025-07-23T00:00:00,BC,ios,organic,2025-07-24T14:08:49.348933,unknown,0.0465,740+
7384,2025-02-11T00:00:00,BC,android,paid_search,2025-02-12T09:14:56.573672,weekly,0.4286,580-639
7385,2025-03-24T00:00:00,QC,ios,paid_search,2025-03-24T11:36:47.088448,monthly,0.2987,640-679
7386,2025-05-27T00:00:00,ON,android,email,,weekly,0.8088,<500
7387,2025-05-04T00:00:00,AB,android,organic,2025-05-07T09:56:52.610374,weekly,0.5573,580-639
7388,2025-02-18T00:00:00,SK,android,referral,2025-02-18T18:06:48.113513,weekly,0.1722,680-739
7389,2025-04-26T00:00:00,NS,ios,paid_social,,weekly,0.3896,640-679
7390,2025-04-27T00:00:00,QC,android,referral,2025-04-28T06:05:15.763495,weekly,0.0988,740+
7391,2025-05-20T00:00:00,QC,android,paid_social,2025-05-20T02:17:40.300855,biweekly,0.4754,580-639
7392,2025-01-31T00:00:00,NS,android,email,,biweekly,0.3659,640-679
7393,2025-06-17T00:00:00,SK,android,paid_search,2025-06-21T02:53:31.409180,semimonthly,0.2098,680-739
7394,2025-03-28T00:00:00,BC,ios,organic,2025-03-29T02:07:42.757374,monthly,0.13,740+
7395,2025-03-07T00:00:00,BC,android,organic,2025-03-07T00:27:47.325563,biweekly,0.1256,740+
7396,2025-07-26T00:00:00,MB,android,paid_social,2025-07-28T16:33:13.624997,biweekly,0.4894,580-639
