event_id,user_id,session_id,ts,event_name,screen,properties_json
7002-view_onboarding-64904247,7002,sess-7002,2025-04-18T00:19:00,view_onboarding,home,{}
7002-link_bank_start-787372411,7002,sess-7002,2025-04-18T01:02:00,link_bank_start,onboarding,{}
7002-link_bank_success-886158924,7002,sess-7002,2025-04-18T00:33:00,link_bank_success,onboarding,{}
7002-start_advance_request-830932644,7002,sess-7002,2025-04-18T01:05:00,start_advance_request,loan,{}
7002-submit_advance_request-646802227,7002,sess-7002,2025-04-18T00:32:00,submit_advance_request,loan,{}
7003-app_open-182520147,7003,sess-7003,2025-03-23T00:35:00,app_open,home,{}
7003-view_onboarding-329466707,7003,sess-7003,2025-03-23T01:59:00,view_onboarding,home,{}
7003-link_bank_start-248097685,7003,sess-7003,2025-03-23T00:56:00,link_bank_start,onboarding,{}
7003-link_bank_success-652225188,7003,sess-7003,2025-03-23T01:45:00,link_bank_success,onboarding,{}
7003-start_advance_request-219998304,7003,sess-7003,2025-03-23T00:51:00,start_advance_request,loan,{}
7003-submit_advance_request-418469883,7003,sess-7003,2025-03-23T00:54:00,submit_advance_request,loan,{}
7004-app_open-56006610,7004,sess-7004,2025-06-11T00:36:00,app_open,home,{}
7004-view_onboarding-332385699,7004,sess-7004,2025-06-11T01:08:00,view_onboarding,home,{}
7004-link_bank_start-811515689,7004,sess-7004,2025-06-11T00:50:00,link_bank_start,onboarding,{}
7005-app_open-843764007,7005,sess-7005,2025-06-20T01:34:00,app_open,home,{}
7005-view_onboarding-492350251,7005,sess-7005,2025-06-20T00:14:00,view_onboarding,home,{}
7005-link_bank_start-128343180,7005,sess-7005,2025-06-20T01:08:00,link_bank_start,onboarding,{}
7005-link_bank_success-562668112,7005,sess-7005,2025-06-20T00:09:00,link_bank_success,onboarding,{}
7006-app_open-437139310,7006,sess-7006,2025-05-09T00:08:00,app_open,home,{}
7006-view_onboarding-564876456,7006,sess-7006,2025-05-09T00:21:00,view_onboarding,home,{}
7006-link_bank_start-794382970,7006,sess-7006,2025-05-09T01:02:00,link_bank_start,onboarding,{}
7006-link_bank_success-769709134,7006,sess-7006,2025-05-09T00:56:00,link_bank_success,onboarding,{}
7006-start_advance_request-692151650,7006,sess-7006,2025-05-09T00:28:00,start_advance_request,loan,{}
7006-submit_advance_request-317663826,7006,sess-7006,2025-05-09T01:45:00,submit_advance_request,loan,{}
7007-app_open-478245217,7007,sess-7007,2025-02-27T00:59:00,app_open,home,{}
7007-view_onboarding-309478232,7007,sess-7007,2025-02-27T01:15:00,view_onboarding,home,{}
7007-link_bank_start-448417267,7007,sess-7007,2025-02-27T00:56:00,link_bank_start,onboarding,{}
7007-link_bank_success-556069677,7007,sess-7007,2025-02-27T01:34:00,link_bank_success,onboarding,{}
7008-app_open-313193506,7008,sess-7008,2025-05-07T00:47:00,app_open,home,{}
7008-view_onboarding-751899779,7008,sess-7008,2025-05-07T00:16:00,view_onboarding,home,{}
7008-link_bank_start-496941250,7008,sess-7008,2025-05-07T01:54:00,link_bank_start,onboarding,{}
7008-link_bank_success-252390377,7008,sess-7008,2025-05-07T01:28:00,link_bank_success,onboarding,{}
7008-start_advance_request-260225372,7008,sess-7008,2025-05-07T01:22:00,start_advance_request,loan,{}
7008-submit_advance_request-680762770,7008,sess-7008,2025-05-07T01:21:00,submit_advance_request,loan,{}
7008-approved-109892083,7008,sess-7008,2025-05-07T01:21:00,approved,home,{}
7009-app_open-554572460,7009,sess-7009,2025-03-15T01:46:00,app_open,home,{}
7009-view_onboarding-862415479,7009,sess-7009,2025-03-15T01:55:00,view_onboarding,home,{}
7009-link_bank_start-558313841,7009,sess-7009,2025-03-15T00:13:00,link_bank_start,onboarding,{}
7010-app_open-341071543,7010,sess-7010,2025-02-10T00:53:00,app_open,home,{}
7010-view_onboarding-532047424,7010,sess-7010,2025-02-10T00:41:00,view_onboarding,home,{}
7010-link_bank_start-918008704,7010,sess-7010,2025-02-10T00:36:00,link_bank_start,onboarding,{}
7010-link_bank_success-129823996,7010,sess-7010,2025-02-10T01:44:00,link_bank_success,onboarding,{}
7011-app_open-229375774,7011,sess-7011,2025-04-13T01:41:00,app_open,home,{}
7011-view_onboarding-359835147,7011,sess-7011,2025-04-13T00:35:00,view_onboarding,home,{}
7012-app_open-674170013,7012,sess-7012,2025-01-01T01:38:00,app_open,home,{}
7012-view_onboarding-938967239,7012,sess-7012,2025-01-01T01:21:00,view_onboarding,home,{}
7012-link_bank_start-377848045,7012,sess-7012,2025-01-01T00:43:00,link_bank_start,onboarding,{}
7012-link_bank_success-710683808,7012,sess-7012,2025-01-01T00:56:00,link_bank_success,onboarding,{}
7013-app_open-641208912,7013,sess-7013,2025-07-15T00:58:00,app_open,home,{}
7014-app_open-683731006,7014,sess-7014,2025-06-17T01:43:00,app_open,home,{}
7014-view_onboarding-32102331,7014,sess-7014,2025-06-17T01:32:00,view_onboarding,home,{}
7014-link_bank_start-494224222,7014,sess-7014,2025-06-17T01:16:00,link_bank_start,onboarding,{}
7014-link_bank_success-841476088,7014,sess-7014,2025-06-17T01:32:00,link_bank_success,onboarding,{}
7014-start_advance_request-65528461,7014,sess-7014,2025-06-17T01:00:00,start_advance_request,loan,{}
7015-app_open-959320115,7015,sess-7015,2025-06-24T00:56:00,app_open,home,{}
7015-view_onboarding-689273085,7015,sess-7015,2025-06-24T00:07:00,view_onboarding,home,{}
7015-link_bank_start-893808609,7015,sess-7015,2025-06-24T00:39:00,link_bank_start,onboarding,{}
7015-link_bank_success-677437310,7015,sess-7015,2025-06-24T01:21:00,link_bank_success,onboarding,{}
7015-start_advance_request-400806915,7015,sess-7015,2025-06-24T00:43:00,start_advance_request,loan,{}
7016-app_open-225993335,7016,sess-7016,2025-04-09T00:03:00,app_open,home,{}
7016-view_onboarding-21161386,7016,sess-7016,2025-04-09T00:09:00,view_onboarding,home,{}
7016-link_bank_start-520693906,7016,sess-7016,2025-04-09T00:25:00,link_bank_start,onboarding,{}
7016-link_bank_success-111540464,7016,sess-7016,2025-04-09T01:39:00,link_bank_success,onboarding,{}
7016-start_advance_request-996546498,7016,sess-7016,2025-04-09T00:33:00,start_advance_request,loan,{}
7017-app_open-112023201,7017,sess-7017,2025-04-18T00:19:00,app_open,home,{}
7017-view_onboarding-505470643,7017,sess-7017,2025-04-18T00:22:00,view_onboarding,home,{}
7017-link_bank_start-377357741,7017,sess-7017,2025-04-18T01:15:00,link_bank_start,onboarding,{}
7017-link_bank_success-188344805,7017,sess-7017,2025-04-18T00:13:00,link_bank_success,onboarding,{}
7018-app_open-685384948,7018,sess-7018,2025-02-18T00:23:00,app_open,home,{}
7018-view_onboarding-617079083,7018,sess-7018,2025-02-18T01:20:00,view_onboarding,home,{}
7018-link_bank_start-595090988,7018,sess-7018,2025-02-18T00:45:00,link_bank_start,onboarding,{}
7018-link_bank_success-410059140,7018,sess-7018,2025-02-18T00:57:00,link_bank_success,onboarding,{}
7018-start_advance_request-741582383,7018,sess-7018,2025-02-18T00:16:00,start_advance_request,loan,{}
7019-app_open-277382738,7019,sess-7019,2025-06-08T00:06:00,app_open,home,{}
7019-view_onboarding-393771788,7019,sess-7019,2025-06-08T00:46:00,view_onboarding,home,{}
7019-link_bank_start-367144320,7019,sess-7019,2025-06-08T01:40:00,link_bank_start,onboarding,{}
7019-link_bank_success-693353343,7019,sess-7019,2025-06-08T01:57:00,link_bank_success,onboarding,{}
7019-start_advance_request-672676342,7019,sess-7019,2025-06-08T00:20:00,start_advance_request,loan,{}
7019-submit_advance_request-350593549,7019,sess-7019,2025-06-08T01:48:00,submit_advance_request,loan,{}
7019-approved-899982556,7019,sess-7019,2025-06-08T00:13:00,approved,home,{}
7020-app_open-534795917,7020,sess-7020,2025-02-05T01:00:00,app_open,home,{}
7020-view_onboarding-310008271,7020,sess-7020,2025-02-05T01:21:00,view_onboarding,home,{}
7020-link_bank_start-571004394,7020,sess-7020,2025-02-05T00:45:00,link_bank_start,onboarding,{}
7020-link_bank_success-462857983,7020,sess-7020,2025-02-05T00:41:00,link_bank_success,onboarding,{}
7020-start_advance_request-167517607,7020,sess-7020,2025-02-05T01:58:00,start_advance_request,loan,{}
7021-app_open-698021413,7021,sess-7021,2025-06-03T00:51:00,app_open,home,{}
7021-view_onboarding-330749089,7021,sess-7021,2025-06-03T01:56:00,view_onboarding,home,{}
7021-link_bank_start-167180050,7021,sess-7021,2025-06-03T01:37:00,link_bank_start,onboarding,{}
7021-link_bank_success-943999674,7021,sess-7021,2025-06-03T01:35:00,link_bank_success,onboarding,{}
7022-app_open-289546678,7022,sess-7022,2025-01-06T00:27:00,app_open,home,{}
7022-view_onboarding-470047739,7022,sess-7022,2025-01-06T00:39:00,view_onboarding,home,{}
7023-app_open-165843686,7023,sess-7023,2025-06-06T01:04:00,app_open,home,{}
7023-view_onboarding-799305044,7023,sess-7023,2025-06-06T00:17:00,view_onboarding,home,{}
7023-link_bank_start-839782180,7023,sess-7023,2025-06-06T00:19:00,link_bank_start,onboarding,{}
7023-link_bank_success-25416541,7023,sess-7023,2025-06-06T00:23:00,link_bank_success,onboarding,{}
7023-start_advance_request-136563001,7023,sess-7023,2025-06-06T00:06:00,start_advance_request,loan,{}
7024-app_open-295494641,7024,sess-7024,2025-02-12T00:09:00,app_open,home,{}
7024-view_onboarding-3788352,7024,sess-7024,2025-02-12T00:53:00,view_onboarding,home,{}
7024-link_bank_start-314145120,7024,sess-7024,2025-02-12T01:55:00,link_bank_start,onboarding,{}
7024-link_bank_success-612930671,7024,sess-7024,2025-02-12T00:51:00,link_bank_success,onboarding,{}
7025-app_open-45057417,7025,sess-7025,2025-06-25T00:58:00,app_open,home,{}
7025-view_onboarding-173873568,7025,sess-7025,2025-06-25T00:48:00,view_onboarding,home,{}
7025-link_bank_start-365561037,7025,sess-7025,2025-06-25T00:20:00,link_bank_start,onboarding,{}
7025-link_bank_success-766727500,7025,sess-7025,2025-06-25T00:07:00,link_bank_success,onboarding,{}
7026-app_open-889731359,7026,sess-7026,2025-04-05T01:52:00,app_open,home,{}
7026-view_onboarding-737197815,7026,sess-7026,2025-04-05T00:13:00,view_onboarding,home,{}
7026-link_bank_start-777582502,7026,sess-7026,2025-04-05T00:35:00,link_bank_start,onboarding,{}
7026-link_bank_success-551417912,7026,sess-7026,2025-04-05T00:59:00,link_bank_success,onboarding,{}
7027-app_open-450298596,7027,sess-7027,2025-07-10T00:06:00,app_open,home,{}
7027-view_onboarding-668843362,7027,sess-7027,2025-07-10T00:52:00,view_onboarding,home,{}
7028-app_open-484704192,7028,sess-7028,2025-05-22T00:29:00,app_open,home,{}
7028-view_onboarding-471502665,7028,sess-7028,2025-05-22T00:21:00,view_onboarding,home,{}
7028-link_bank_start-401506790,7028,sess-7028,2025-05-22T00:04:00,link_bank_start,onboarding,{}
7028-link_bank_success-58997449,7028,sess-7028,2025-05-22T01:13:00,link_bank_success,onboarding,{}
7028-start_advance_request-256219723,7028,sess-7028,2025-05-22T00:20:00,start_advance_request,loan,{}
7028-submit_advance_request-125858850,7028,sess-7028,2025-05-22T01:34:00,submit_advance_request,loan,{}
7029-app_open-615199253,7029,sess-7029,2025-02-11T00:43:00,app_open,home,{}
7029-view_onboarding-418462222,7029,sess-7029,2025-02-11T01:32:00,view_onboarding,home,{}
7029-link_bank_start-901362352,7029,sess-7029,2025-02-11T01:19:00,link_bank_start,onboarding,{}
7030-app_open-209516697,7030,sess-7030,2025-04-05T01:41:00,app_open,home,{}
7030-view_onboarding-192601272,7030,sess-7030,2025-04-05T00:07:00,view_onboarding,home,{}
7030-link_bank_start-402098316,7030,sess-7030,2025-04-05T01:33:00,link_bank_start,onboarding,{}
7030-link_bank_success-1148676,7030,sess-7030,2025-04-05T00:54:00,link_bank_success,onboarding,{}
7031-app_open-781993675,7031,sess-7031,2025-02-14T00:44:00,app_open,home,{}
7031-view_onboarding-44749696,7031,sess-7031,2025-02-14T00:50:00,view_onboarding,home,{}
7032-app_open-959480715,7032,sess-7032,2025-07-02T01:12:00,app_open,home,{}
7032-view_onboarding-416899332,7032,sess-7032,2025-07-02T01:56:00,view_onboarding,home,{}
7032-link_bank_start-674703182,7032,sess-7032,2025-07-02T00:14:00,link_bank_start,onboarding,{}
7032-link_bank_success-722656873,7032,sess-7032,2025-07-02T01:32:00,link_bank_success,onboarding,{}
7033-app_open-824692101,7033,sess-7033,2025-03-24T00:42:00,app_open,home,{}
7034-app_open-982767125,7034,sess-7034,2025-03-17T01:09:00,app_open,home,{}
7034-view_onboarding-558170257,7034,sess-7034,2025-03-17T00:32:00,view_onboarding,home,{}
7035-app_open-292627338,7035,sess-7035,2025-01-08T01:25:00,app_open,home,{}
7035-view_onboarding-377138456,7035,sess-7035,2025-01-08T00:16:00,view_onboarding,home,{}
7035-link_bank_start-233453812,7035,sess-7035,2025-01-08T00:50:00,link_bank_start,onboarding,{}
7035-link_bank_success-268483777,7035,sess-7035,2025-01-08T01:14:00,link_bank_success,onboarding,{}
7035-start_advance_request-973849232,7035,sess-7035,2025-01-08T00:33:00,start_advance_request,loan,{}
7035-submit_advance_request-77513522,7035,sess-7035,2025-01-08T00:13:00,submit_advance_request,loan,{}
7035-approved-972245389,7035,sess-7035,2025-01-08T01:35:00,approved,home,{}
7036-app_open-29262610,7036,sess-7036,2025-05-28T01:42:00,app_open,home,{}
7036-view_onboarding-35698475,7036,sess-7036,2025-05-28T01:41:00,view_onboarding,home,{}
7036-link_bank_start-954198158,7036,sess-7036,2025-05-28T01:26:00,link_bank_start,onboarding,{}
7037-app_open-183222420,7037,sess-7037,2025-04-28T00:04:00,app_open,home,{}
7037-view_onboarding-577424936,7037,sess-7037,2025-04-28T01:12:00,view_onboarding,home,{}
7038-app_open-402972467,7038,sess-7038,2025-06-25T01:02:00,app_open,home,{}
7038-view_onboarding-433696440,7038,sess-7038,2025-06-25T01:35:00,view_onboarding,home,{}
7039-app_open-36605034,7039,sess-7039,2025-03-03T00:38:00,app_open,home,{}
7039-view_onboarding-62788357,7039,sess-7039,2025-03-03T01:41:00,view_onboarding,home,{}
7040-app_open-442298314,7040,sess-7040,2025-04-29T00:18:00,app_open,home,{}
7040-view_onboarding-263016379,7040,sess-7040,2025-04-29T00:23:00,view_onboarding,home,{}
7041-app_open-103714093,7041,sess-7041,2025-07-25T01:47:00,app_open,home,{}
7041-view_onboarding-389314241,7041,sess-7041,2025-07-25T00:15:00,view_onboarding,home,{}
7041-link_bank_start-747889734,7041,sess-7041,2025-07-25T01:46:00,link_bank_start,onboarding,{}
7041-link_bank_success-500629956,7041,sess-7041,2025-07-25T00:40:00,link_bank_success,onboarding,{}
7041-start_advance_request-133797824,7041,sess-7041,2025-07-25T01:17:00,start_advance_request,loan,{}
7041-submit_advance_request-404057363,7041,sess-7041,2025-07-25T01:00:00,submit_advance_request,loan,{}
7042-app_open-633766097,7042,sess-7042,2025-02-10T01:41:00,app_open,home,{}
7042-view_onboarding-192020264,7042,sess-7042,2025-02-10T01:53:00,view_onboarding,home,{}
7043-app_open-619097455,7043,sess-7043,2025-04-29T00:52:00,app_open,home,{}
7043-view_onboarding-29487805,7043,sess-7043,2025-04-29T00:43:00,view_onboarding,home,{}
7043-link_bank_start-561578567,7043,sess-7043,2025-04-29T00:55:00,link_bank_start,onboarding,{}
7043-link_bank_success-379724035,7043,sess-7043,2025-04-29T00:29:00,link_bank_success,onboarding,{}
7044-app_open-86559764,7044,sess-7044,2025-01-02T00:34:00,app_open,home,{}
7044-view_onboarding-728796247,7044,sess-7044,2025-01-02T01:41:00,view_onboarding,home,{}
7044-link_bank_start-227414708,7044,sess-7044,2025-01-02T00:34:00,link_bank_start,onboarding,{}
7044-link_bank_success-965104521,7044,sess-7044,2025-01-02T00:22:00,link_bank_success,onboarding,{}
7045-app_open-192731521,7045,sess-7045,2025-06-24T00:04:00,app_open,home,{}
7045-view_onboarding-531784419,7045,sess-7045,2025-06-24T01:45:00,view_onboarding,home,{}
7046-app_open-50118571,7046,sess-7046,2025-05-14T01:55:00,app_open,home,{}
7046-view_onboarding-307950686,7046,sess-7046,2025-05-14T00:27:00,view_onboarding,home,{}
7047-app_open-84470952,7047,sess-7047,2025-04-09T01:41:00,app_open,home,{}
7047-view_onboarding-735315869,7047,sess-7047,2025-04-09T00:05:00,view_onboarding,home,{}
7048-app_open-489014575,7048,sess-7048,2025-07-20T00:58:00,app_open,home,{}
7048-view_onboarding-180788415,7048,sess-7048,2025-07-20T00:21:00,view_onboarding,home,{}
7048-link_bank_start-153982943,7048,sess-7048,2025-07-20T01:11:00,link_bank_start,onboarding,{}
7049-app_open-501204088,7049,sess-7049,2025-03-08T00:32:00,app_open,home,{}
7049-view_onboarding-663463889,7049,sess-7049,2025-03-08T01:59:00,view_onboarding,home,{}
7049-link_bank_start-641507357,7049,sess-7049,2025-03-08T01:51:00,link_bank_start,onboarding,{}
7049-link_bank_success-356991108,7049,sess-7049,2025-03-08T01:56:00,link_bank_success,onboarding,{}
7049-start_advance_request-544023787,7049,sess-7049,2025-03-08T01:12:00,start_advance_request,loan,{}
7050-app_open-206672181,7050,sess-7050,2025-07-03T01:33:00,app_open,home,{}
7050-view_onboarding-429726119,7050,sess-7050,2025-07-03T01:02:00,view_onboarding,home,{}
7050-link_bank_start-314667851,7050,sess-7050,2025-07-03T00:21:00,link_bank_start,onboarding,{}
7050-link_bank_success-580612072,7050,sess-7050,2025-07-03T01:33:00,link_bank_success,onboarding,{}
7051-app_open-426818708,7051,sess-7051,2025-04-23T00:04:00,app_open,home,{}
7051-view_onboarding-88091321,7051,sess-7051,2025-04-23T01:02:00,view_onboarding,home,{}
7051-link_bank_start-830810867,7051,sess-7051,2025-04-23T00:50:00,link_bank_start,onboarding,{}
7052-app_open-952099680,7052,sess-7052,2025-07-31T01:28:00,app_open,home,{}
7052-view_onboarding-688426383,7052,sess-7052,2025-07-31T01:00:00,view_onboarding,home,{}
7052-link_bank_start-716915465,7052,sess-7052,2025-07-31T01:50:00,link_bank_start,onboarding,{}
7052-link_bank_success-568856703,7052,sess-7052,2025-07-31T00:57:00,link_bank_success,onboarding,{}
7053-app_open-229163032,7053,sess-7053,2025-03-16T01:55:00,app_open,home,{}
7053-view_onboarding-539729898,7053,sess-7053,2025-03-16T01:37:00,view_onboarding,home,{}
7053-link_bank_start-939845322,7053,sess-7053,2025-03-16T01:06:00,link_bank_start,onboarding,{}
7053-link_bank_success-61583176,7053,sess-7053,2025-03-16T00:15:00,link_bank_success,onboarding,{}
7054-app_open-111487815,7054,sess-7054,2025-07-30T00:08:00,app_open,home,{}
7054-view_onboarding-866024320,7054,sess-7054,2025-07-30T00:26:00,view_onboarding,home,{}
7054-link_bank_start-35525805,7054,sess-7054,2025-07-30T01:23:00,link_bank_start,onboarding,{}
7054-link_bank_success-375886030,7054,sess-7054,2025-07-30T00:22:00,link_bank_success,onboarding,{}
7055-app_open-737703280,7055,sess-7055,2025-04-04T01:59:00,app_open,home,{}
7055-view_onboarding-623344537,7055,sess-7055,2025-04-04T00:19:00,view_onboarding,home,{}
7055-link_bank_start-223207263,7055,sess-7055,2025-04-04T01:07:00,link_bank_start,onboarding,{}
7055-link_bank_success-238930429,7055,sess-7055,2025-04-04T00:46:00,link_bank_success,onboarding,{}
7055-start_advance_request-991953711,7055,sess-7055,2025-04-04T00:21:00,start_advance_request,loan,{}
7056-app_open-158855688,7056,sess-7056,2025-07-03T00:26:00,app_open,home,{}
7056-view_onboarding-499780890,7056,sess-7056,2025-07-03T01:03:00,view_onboarding,home,{}
7056-link_bank_start-360160391,7056,sess-7056,2025-07-03T00:05:00,link_bank_start,onboarding,{}
7056-link_bank_success-289651883,7056,sess-7056,2025-07-03T00:36:00,link_bank_success,onboarding,{}
7057-app_open-854330778,7057,sess-7057,2025-04-20T01:07:00,app_open,home,{}
7057-view_onboarding-861021140,7057,sess-7057,2025-04-20T00:03:00,view_onboarding,home,{}
7057-link_bank_start-426847767,7057,sess-7057,2025-04-20T01:23:00,link_bank_start,onboarding,{}
7057-link_bank_success-260011115,7057,sess-7057,2025-04-20T01:20:00,link_bank_success,onboarding,{}
7057-start_advance_request-200913901,7057,sess-7057,2025-04-20T00:33:00,start_advance_request,loan,{}
7057-submit_advance_request-299205719,7057,sess-7057,2025-04-20T01:10:00,submit_advance_request,loan,{}
7057-approved-731501752,7057,sess-7057,2025-04-20T01:18:00,approved,home,{}
7057-disbursed-428554191,7057,sess-7057,2025-04-20T01:10:00,disbursed,loan,{}
7058-app_open-268807438,7058,sess-7058,2025-01-27T00:52:00,app_open,home,{}
7058-view_onboarding-37198065,7058,sess-7058,2025-01-27T00:35:00,view_onboarding,home,{}
7058-link_bank_start-906493722,7058,sess-7058,2025-01-27T00:14:00,link_bank_start,onboarding,{}
7058-link_bank_success-994572004,7058,sess-7058,2025-01-27T01:59:00,link_bank_success,onboarding,{}
7059-app_open-765479454,7059,sess-7059,2025-03-09T00:21:00,app_open,home,{}
7059-view_onboarding-448953768,7059,sess-7059,2025-03-09T00:13:00,view_onboarding,home,{}
7059-link_bank_start-425219614,7059,sess-7059,2025-03-09T01:32:00,link_bank_start,onboarding,{}
7059-link_bank_success-798406450,7059,sess-7059,2025-03-09T00:46:00,link_bank_success,onboarding,{}
7060-app_open-348839840,7060,sess-7060,2025-07-04T01:20:00,app_open,home,{}
7060-view_onboarding-333926378,7060,sess-7060,2025-07-04T00:16:00,view_onboarding,home,{}
7061-app_open-501526631,7061,sess-7061,2025-04-04T01:14:00,app_open,home,{}
7061-view_onboarding-265892553,7061,sess-7061,2025-04-04T00:25:00,view_onboarding,home,{}
7061-link_bank_start-707261693,7061,sess-7061,2025-04-04T01:15:00,link_bank_start,onboarding,{}
7061-link_bank_success-612897528,7061,sess-7061,2025-04-04T01:00:00,link_bank_success,onboarding,{}
7061-start_advance_request-59798524,7061,sess-7061,2025-04-04T00:16:00,start_advance_request,loan,{}
7061-submit_advance_request-129672511,7061,sess-7061,2025-04-04T01:53:00,submit_advance_request,loan,{}
7062-app_open-949027275,7062,sess-7062,2025-06-18T00:38:00,app_open,home,{}
7062-view_onboarding-719770463,7062,sess-7062,2025-06-18T00:48:00,view_onboarding,home,{}
7063-app_open-83106879,7063,sess-7063,2025-02-06T01:34:00,app_open,home,{}
7063-view_onboarding-413957422,7063,sess-7063,2025-02-06T01:18:00,view_onboarding,home,{}
7063-link_bank_start-890413601,7063,sess-7063,2025-02-06T01:35:00,link_bank_start,onboarding,{}
7063-link_bank_success-813762273,7063,sess-7063,2025-02-06T00:04:00,link_bank_success,onboarding,{}
7063-start_advance_request-334867861,7063,sess-7063,2025-02-06T01:00:00,start_advance_request,loan,{}
7063-submit_advance_request-718754750,7063,sess-7063,2025-02-06T00:48:00,submit_advance_request,loan,{}
7063-approved-78233292,7063,sess-7063,2025-02-06T00:06:00,approved,home,{}
7064-app_open-159789926,7064,sess-7064,2025-07-23T01:18:00,app_open,home,{}
7064-view_onboarding-920520273,7064,sess-7064,2025-07-23T00:54:00,view_onboarding,home,{}
7065-app_open-710812815,7065,sess-7065,2025-02-23T01:37:00,app_open,home,{}
7065-view_onboarding-696311838,7065,sess-7065,2025-02-23T01:23:00,view_onboarding,home,{}
7065-link_bank_start-393787499,7065,sess-7065,2025-02-23T00:33:00,link_bank_start,onboarding,{}
7065-link_bank_success-315416001,7065,sess-7065,2025-02-23T00:10:00,link_bank_success,onboarding,{}
7066-app_open-630287223,7066,sess-7066,2025-01-25T01:35:00,app_open,home,{}
7066-view_onboarding-47780285,7066,sess-7066,2025-01-25T01:36:00,view_onboarding,home,{}
7066-link_bank_start-854917076,7066,sess-7066,2025-01-25T00:33:00,link_bank_start,onboarding,{}
7067-app_open-213040075,7067,sess-7067,2025-06-14T01:02:00,app_open,home,{}
7067-view_onboarding-499202495,7067,sess-7067,2025-06-14T01:50:00,view_onboarding,home,{}
7067-link_bank_start-35562954,7067,sess-7067,2025-06-14T00:21:00,link_bank_start,onboarding,{}
7067-link_bank_success-663513392,7067,sess-7067,2025-06-14T01:24:00,link_bank_success,onboarding,{}
7067-start_advance_request-444997812,7067,sess-7067,2025-06-14T00:58:00,start_advance_request,loan,{}
7068-app_open-992815004,7068,sess-7068,2025-04-28T01:52:00,app_open,home,{}
7068-view_onboarding-35307113,7068,sess-7068,2025-04-28T00:42:00,view_onboarding,home,{}
7068-link_bank_start-11392834,7068,sess-7068,2025-04-28T00:26:00,link_bank_start,onboarding,{}
7069-app_open-345086378,7069,sess-7069,2025-07-12T00:52:00,app_open,home,{}
7069-view_onboarding-835925084,7069,sess-7069,2025-07-12T01:45:00,view_onboarding,home,{}
7069-link_bank_start-893366061,7069,sess-7069,2025-07-12T00:21:00,link_bank_start,onboarding,{}
7070-app_open-255189324,7070,sess-7070,2025-07-13T00:57:00,app_open,home,{}
7070-view_onboarding-877807194,7070,sess-7070,2025-07-13T00:23:00,view_onboarding,home,{}
7070-link_bank_start-808537491,7070,sess-7070,2025-07-13T00:35:00,link_bank_start,onboarding,{}
7070-link_bank_success-426265672,7070,sess-7070,2025-07-13T01:25:00,link_bank_success,onboarding,{}
7070-start_advance_request-288323351,7070,sess-7070,2025-07-13T01:38:00,start_advance_request,loan,{}
7070-submit_advance_request-349500420,7070,sess-7070,2025-07-13T01:43:00,submit_advance_request,loan,{}
7071-app_open-426515249,7071,sess-7071,2025-03-29T00:01:00,app_open,home,{}
7071-view_onboarding-315794063,7071,sess-7071,2025-03-29T01:08:00,view_onboarding,home,{}
7071-link_bank_start-816077649,7071,sess-7071,2025-03-29T01:54:00,link_bank_start,onboarding,{}
7072-app_open-955717097,7072,sess-7072,2025-06-26T00:45:00,app_open,home,{}
7072-view_onboarding-936651315,7072,sess-7072,2025-06-26T00:11:00,view_onboarding,home,{}
7072-link_bank_start-91297751,7072,sess-7072,2025-06-26T01:14:00,link_bank_start,onboarding,{}
7072-link_bank_success-636904026,7072,sess-7072,2025-06-26T00:04:00,link_bank_success,onboarding,{}
7072-start_advance_request-978621971,7072,sess-7072,2025-06-26T00:51:00,start_advance_request,loan,{}
7073-app_open-343839942,7073,sess-7073,2025-03-26T01:36:00,app_open,home,{}
7074-app_open-421893238,7074,sess-7074,2025-06-29T01:33:00,app_open,home,{}
7074-view_onboarding-252672343,7074,sess-7074,2025-06-29T00:22:00,view_onboarding,home,{}
7074-link_bank_start-924998477,7074,sess-7074,2025-06-29T00:23:00,link_bank_start,onboarding,{}
7074-link_bank_success-722937239,7074,sess-7074,2025-06-29T00:51:00,link_bank_success,onboarding,{}
7074-start_advance_request-520999300,7074,sess-7074,2025-06-29T01:17:00,start_advance_request,loan,{}
7074-submit_advance_request-76539164,7074,sess-7074,2025-06-29T01:37:00,submit_advance_request,loan,{}
7075-app_open-123865248,7075,sess-7075,2025-05-26T00:09:00,app_open,home,{}
7075-view_onboarding-874269638,7075,sess-7075,2025-05-26T01:02:00,view_onboarding,home,{}
7075-link_bank_start-546191174,7075,sess-7075,2025-05-26T00:43:00,link_bank_start,onboarding,{}
7076-app_open-122464165,7076,sess-7076,2025-06-02T00:23:00,app_open,home,{}
7076-view_onboarding-373276354,7076,sess-7076,2025-06-02T01:17:00,view_onboarding,home,{}
7076-link_bank_start-763885182,7076,sess-7076,2025-06-02T00:21:00,link_bank_start,onboarding,{}
7076-link_bank_success-731830180,7076,sess-7076,2025-06-02T00:58:00,link_bank_success,onboarding,{}
7077-app_open-191712395,7077,sess-7077,2025-07-14T01:41:00,app_open,home,{}
7077-view_onboarding-624617020,7077,sess-7077,2025-07-14T00:09:00,view_onboarding,home,{}
7077-link_bank_start-435317736,7077,sess-7077,2025-07-14T01:16:00,link_bank_start,onboarding,{}
7077-link_bank_success-312640808,7077,sess-7077,2025-07-14T02:00:00,link_bank_success,onboarding,{}
